cp_id,reserve,amount,old_payment_date,new_payment_date,old_payment_method,new_payment_method,old_payment_key,new_payment_key,old_source,new_source,clear_payment_client,reason
5937,006241,800.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005972,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5939,006244,250.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005973,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5940,005565,500.0,2025-07-24,2011-11-27,bank_transfer,unknown,0005455,0005223,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5943,006228,250.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005974,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5944,006217,265.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005975,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5947,007311,82.5,2025-07-24,2013-01-04,bank_transfer,unknown,0007308,0007359,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5949,006242,540.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005976,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5958,006278,0.01,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005977,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5959,006279,0.01,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005978,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5962,006103,330.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005979,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5967,006102,514.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005979,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5971,006169,494.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005980,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5974,006216,200.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005981,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5978,006216,250.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005982,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5983,005762,75.0,2025-07-24,2012-01-18,bank_transfer,unknown,0005443,0005462,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5984,007112,350.0,2025-07-24,2012-12-01,bank_transfer,unknown,0007360,0007089,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5985,006280,0.01,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005983,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5986,006281,0.01,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005984,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5988,005836,800.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005985,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5989,005836,198.23,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005986,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5993,006282,40.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005987,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
5996,006878,105.6,2025-07-24,2012-12-06,bank_transfer,unknown,0007559,0007153,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6003,005847,443.75,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005988,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6005,005788,175.0,2025-07-24,2012-01-21,bank_transfer,unknown,0005549,0005473,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6006,005797,223.0,2025-07-24,2012-01-27,bank_transfer,unknown,0005597,0005519,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6010,005817,175.0,2025-07-24,2012-02-01,bank_transfer,unknown,0005628,0005546,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6012,006201,487.5,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005989,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6013,005809,231.0,2025-07-24,2012-01-30,bank_transfer,unknown,0005620,0005538,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6016,005816,220.0,2025-07-24,2012-02-01,bank_transfer,unknown,0005627,0005545,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6017,006190,2000.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005990,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6018,005815,400.0,2025-07-24,2012-02-01,bank_transfer,unknown,0005626,0005544,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6020,006117,250.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005991,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6021,005768,400.0,2025-07-24,2012-01-30,bank_transfer,unknown,0005609,0005531,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6022,006135,934.75,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005992,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6024,006283,0.01,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005993,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6026,005770,100.01,2025-07-24,2012-01-23,bank_transfer,unknown,0005577,0005500,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6027,006050,614.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005994,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6029,005770,200.0,2025-07-24,2012-01-30,bank_transfer,unknown,0005610,0005532,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6030,005795,449.45,2025-07-24,2012-01-27,bank_transfer,unknown,0005598,0005520,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6031,005803,234.0,2025-07-24,2012-01-27,bank_transfer,unknown,0005599,0005521,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6033,005740,378.0,2025-07-24,2012-01-26,bank_transfer,unknown,0005595,0005517,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6034,006231,702.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005995,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6035,005787,263.0,2025-07-24,2012-01-25,bank_transfer,unknown,0005594,0005516,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6039,005812,173.25,2025-07-24,2012-01-31,bank_transfer,unknown,0005624,0005542,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6041,006285,1560.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005996,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6042,006286,75.0,2025-07-24,2012-06-04,bank_transfer,unknown,0005768,0005997,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6044,005798,196.5,2025-07-24,2012-01-30,bank_transfer,unknown,0005601,0005523,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6046,006191,40.0,2025-07-24,2012-06-05,bank_transfer,unknown,0005768,0005998,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6047,006265,231.0,2025-07-24,2012-06-05,bank_transfer,unknown,0005768,0005999,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6048,005796,429.0,2025-07-24,2012-01-27,bank_transfer,unknown,0005596,0005518,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6051,005804,412.5,2025-07-24,2012-01-30,bank_transfer,unknown,0005603,0005525,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6052,005803,55.25,2025-07-24,2012-01-30,bank_transfer,unknown,0005602,0005524,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6053,006267,75.0,2025-07-24,2012-06-05,bank_transfer,unknown,0005768,0006000,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6054,006254,86.25,2025-07-24,2012-06-05,bank_transfer,unknown,0005768,0006001,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6058,006225,245.0,2025-07-24,2012-06-05,bank_transfer,unknown,0005768,0006002,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6059,005868,192.5,2025-07-24,2012-02-27,bank_transfer,unknown,0005661,0005578,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6060,005811,75.0,2025-07-24,2012-01-31,bank_transfer,unknown,0005623,0005541,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6061,005264,162.75,2025-07-24,2012-01-25,bank_transfer,unknown,0005593,0005515,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6062,006300,210.0,2025-07-24,2012-06-06,bank_transfer,unknown,0005768,0006003,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6064,005656,205.0,2025-07-24,2011-12-19,bank_transfer,unknown,0005351,0005327,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6065,005794,250.0,2025-07-24,2012-01-25,bank_transfer,unknown,0005592,0005514,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6069,005714,152.25,2025-07-24,2012-02-10,bank_transfer,unknown,0005660,0005577,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6071,005792,123.12,2025-07-24,2012-01-24,bank_transfer,unknown,0005591,0005513,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6072,006304,500.0,2025-07-24,2012-06-07,bank_transfer,unknown,0005768,0006004,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6073,005837,332.5,2025-07-24,2012-02-08,bank_transfer,unknown,0005642,0005560,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6074,005784,50.0,2025-07-24,2012-01-24,bank_transfer,unknown,0005589,0005511,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6077,005825,137.77,2025-07-24,2012-02-06,bank_transfer,unknown,0005635,0005553,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6078,005790,165.0,2025-07-24,2012-01-23,bank_transfer,unknown,0005585,0005507,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6079,005824,130.34,2025-07-24,2012-02-06,bank_transfer,unknown,0005634,0005552,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6080,005793,23.75,2025-07-24,2012-01-30,bank_transfer,unknown,0005608,0005530,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6081,005785,50.0,2025-07-24,2012-01-24,bank_transfer,unknown,0005590,0005512,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6082,005957,1112.0,2025-07-24,2012-03-23,bank_transfer,unknown,0005867,0005705,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6083,005993,874.0,2025-07-24,2012-03-23,bank_transfer,unknown,0005867,0005707,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6084,006002,215.0,2025-07-24,2012-03-23,bank_transfer,unknown,0005867,0005706,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6086,006006,250.0,2025-07-24,2012-03-23,bank_transfer,unknown,0005867,0005708,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6087,005804,-82.5,2025-07-24,2012-01-30,bank_transfer,unknown,0005604,0005526,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6088,005808,1527.62,2025-07-24,2012-02-03,bank_transfer,unknown,0005629,0005547,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6090,006007,500.0,2025-07-24,2012-03-23,bank_transfer,unknown,0005867,0005709,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6092,005789,175.0,2025-07-24,2012-01-24,bank_transfer,unknown,0005586,0005508,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6094,005807,500.0,2025-07-24,2012-01-30,bank_transfer,unknown,0005612,0005534,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6095,005943,46.25,2025-07-24,2012-03-23,bank_transfer,unknown,0005867,0005710,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6096,005952,183.75,2025-07-24,2012-03-23,bank_transfer,unknown,0005867,0005710,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6098,006000,600.0,2025-07-24,2012-03-24,bank_transfer,unknown,0005867,0005712,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6099,005791,726.0,2025-07-24,2012-01-30,bank_transfer,unknown,0005614,0005536,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6100,006009,82.5,2025-07-24,2012-03-24,bank_transfer,unknown,0005867,0005711,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6101,006011,477.0,2025-07-24,2012-03-31,bank_transfer,unknown,0005867,0005713,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6102,005994,210.0,2025-07-24,2012-03-26,bank_transfer,unknown,0005867,0005714,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6103,005832,251.0,2025-07-24,2012-02-05,bank_transfer,unknown,0005633,0005551,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6104,005730,224.0,2025-07-24,2012-01-30,bank_transfer,unknown,0005605,0005527,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6105,005829,200.0,2025-07-24,2012-02-04,bank_transfer,unknown,0005631,0005549,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6106,006012,590.0,2025-07-24,2012-03-26,bank_transfer,unknown,0005867,0005715,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6107,005869,330.0,2025-07-24,2012-02-11,bank_transfer,unknown,0005662,0005579,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6108,005936,278.25,2025-07-24,2012-03-26,bank_transfer,unknown,0005867,0005716,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6109,005875,235.0,2025-07-24,2012-02-15,bank_transfer,unknown,0005663,0005580,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6110,005790,323.74,2025-07-24,2012-01-30,bank_transfer,unknown,0005613,0005535,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6111,005801,231.0,2025-07-24,2012-03-26,bank_transfer,unknown,0005867,0005718,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6112,006005,751.0,2025-07-24,2012-03-26,bank_transfer,unknown,0005867,0005717,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6114,005761,420.0,2025-07-24,2012-02-08,bank_transfer,unknown,0005640,0005558,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6115,005827,200.02,2025-07-24,2012-02-27,bank_transfer,unknown,0005716,0005628,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6116,005930,310.0,2025-07-24,2012-02-29,bank_transfer,unknown,0005726,0005638,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6117,005931,205.0,2025-07-24,2012-03-01,bank_transfer,unknown,0005727,0005639,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6118,005839,300.0,2025-07-24,2012-02-08,bank_transfer,unknown,0005643,0005561,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
6120,005819,858.75,2025-07-24,2012-02-27,bank_transfer,unknown,0005709,0005620,charter_reconciliation_report,lms_relink_batch4_same_reserve_unique_20260410,True,SAME_RESERVE_UNIQUE_AMOUNT_OCCURRENCE
