receipt_id,receipt_date,vendor_name,gross_amount,payment_method,canonical_pay_method,is_driver_reimbursement,reimbursed_via,banking_transaction_id,is_matched,receipt_source,classification_bucket,classification_reason
215575,2012-11-16,LIQUOR BARN,27.95,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215576,2012-11-16,LIQUOR BARN,97.73,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215578,2012-11-16,LIQUOR BARN,144.07,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215577,2012-11-17,LIQUOR BARN,19.32,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215579,2012-11-17,LIQUOR BARN,86.05,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215582,2012-11-17,LIQUOR BARN,22.35,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215583,2012-11-17,LIQUOR BARN,19.99,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215584,2012-11-17,LIQUOR BARN,62.47,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215586,2012-11-17,LIQUOR BARN,68.03,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215589,2012-11-17,LIQUOR BARN,13.21,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215711,2012-11-17,ROYAL LIQUOR,73.99,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215660,2012-11-18,PLAZA LIQUOR TOWN,14.75,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215548,2012-11-20,LIQUOR BARN,76.99,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215550,2012-11-20,LIQUOR BARN,77.72,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215552,2012-11-20,LIQUOR BARN,11.53,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215553,2012-11-20,LIQUOR BARN,160.12,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215554,2012-11-20,LIQUOR BARN,32.77,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215556,2012-11-20,LIQUOR BARN,81.80,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215557,2012-11-21,LIQUOR BARN,73.06,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215661,2012-11-21,PLAZA LIQUOR TOWN,45.54,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215558,2012-11-24,LIQUOR BARN,5.01,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215560,2012-11-24,LIQUOR BARN,20.04,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215561,2012-11-25,LIQUOR BARN,108.96,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215592,2012-11-29,LIQUOR BARN,102.59,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215594,2012-11-29,LIQUOR BARN,154.59,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215321,2012-11-30,LIQUOR BARN,85.13,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215590,2012-11-30,LIQUOR BARN,43.00,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215443,2012-12-01,LIQUOR BARN,51.29,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215444,2012-12-01,LIQUOR BARN,14.52,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215445,2012-12-01,LIQUOR BARN,45.14,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215530,2012-12-01,LIQUOR BARN,90.45,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
217084,2012-12-01,LIQUOR BARN,136.61,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215436,2012-12-06,LIQUOR BARN,24.34,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215437,2012-12-06,LIQUOR BARN,88.41,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215438,2012-12-06,LIQUOR BARN,41.69,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215439,2012-12-06,LIQUOR BARN,41.18,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215430,2012-12-07,LIQUOR BARN,44.90,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215431,2012-12-07,LIQUOR BOUTIQUE,64.30,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215432,2012-12-07,LIQUOR BARN,20.52,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215433,2012-12-07,LIQUOR BARN,88.07,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215434,2012-12-07,LIQUOR BARN,5.01,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215435,2012-12-07,LIQUOR BARN,36.34,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215756,2012-12-07,LIQUOR DEPOT,14.03,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215425,2012-12-13,LIQUOR BARN,49.03,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215426,2012-12-13,LIQUOR BARN,27.96,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215427,2012-12-13,LIQUOR BARN,182.00,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215428,2012-12-13,LIQUOR BARN,33.37,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215429,2012-12-13,LIQUOR BARN,30.06,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215671,2012-12-13,UPTOWN LIQUOR STORE,10.39,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215422,2012-12-14,LIQUOR BARN,396.91,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215423,2012-12-14,LIQUOR BARN,18.95,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215424,2012-12-14,LIQUOR BARN,242.08,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215419,2012-12-15,LIQUOR BARN,48.35,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215420,2012-12-15,LIQUOR BARN,29.01,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215417,2012-12-18,LIQUOR BARN,293.41,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215418,2012-12-18,LIQUOR BARN,55.88,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215416,2012-12-19,LIQUOR BARN,24.38,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215415,2012-12-20,LIQUOR BARN,75.45,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215411,2012-12-21,LIQUOR BARN,50.89,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215412,2012-12-21,LIQUOR BARN,38.02,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215413,2012-12-21,LIQUOR BARN,357.24,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215414,2012-12-21,LIQUOR BARN,66.55,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215755,2012-12-21,LIQUOR DEPOT,22.96,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215720,2012-12-22,CAPRI LIQUOR STORE,5.98,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215721,2012-12-22,CAPRI LIQUOR STORE,74.98,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215493,2012-12-26,LIQUOR BARN,119.91,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215514,2012-12-26,LIQUOR BARN,206.17,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215545,2012-12-28,LIQUOR BARN,61.50,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215547,2012-12-28,LIQUOR BARN,20.04,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215492,2012-12-31,LIQUOR BARN,204.26,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215499,2012-12-31,LIQUOR BARN,19.08,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215525,2012-12-31,LIQUOR BARN,296.04,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215541,2012-12-31,LIQUOR BARN,94.16,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215543,2012-12-31,LIQUOR BARN,60.32,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215757,2012-12-31,LIQUOR DEPOT,90.39,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
215421,2015-12-15,LIQUOR BARN,48.25,cash,,False,,,False,,liquor_cash_likely,liquor vendor keyword
